Date,DIA,EEM,IAU,QQQ,SMH,SPY,TQQQ,VOO,VTI,VWO,XLE,XLF,XLK,XLV,XLY
2010-09-09,75.78427124023438,30.850357055664062,24.34000015258789,40.75514602661133,10.822245597839355,84.6912841796875,0.46117088198661804,77.72132873535156,43.47117614746094,28.217676162719727,33.226985931396484,9.041275024414062,17.766042709350586,23.040924072265625,26.691783905029297
2010-09-10,76.16951751708984,30.960241317749023,24.360000610351562,40.904361724853516,10.690215110778809,85.11885070800781,0.46613213419914246,78.07417297363281,43.655982971191406,28.363037109375,33.57183074951172,9.05373477935791,17.77421760559082,23.27547836303711,26.916858673095703
2010-09-13,76.8165283203125,31.70018196105957,24.360000610351562,41.47490692138672,11.026679039001465,86.06564331054688,0.48667964339256287,79.0560302734375,44.21045684814453,28.9576473236084,33.84275817871094,9.246894836425781,18.093074798583984,23.33020782470703,27.241952896118164
2010-09-14,76.64930725097656,31.685535430908203,24.81999969482422,41.650489807128906,11.192782402038574,86.01217651367188,0.49284470081329346,79.04073333740234,44.202762603759766,28.970861434936523,33.72574996948242,9.165889739990234,18.16666030883789,23.408405303955078,27.266956329345703
2010-09-15,77.01284790039062,31.7294921875,24.799999237060547,41.91380310058594,11.162969589233398,86.34049224853516,0.5012132525444031,79.24016571044922,44.34906005859375,28.99068260192871,33.658016204833984,9.197047233581543,18.28112030029297,23.627307891845703,27.31698226928711
2010-09-16,77.19454956054688,31.56831169128418,24.959999084472656,42.08055877685547,11.307778358459473,86.31761932373047,0.5082799196243286,79.2094955444336,44.33366394042969,28.858531951904297,33.50408935546875,9.172123908996582,18.387413024902344,23.533485412597656,27.31698226928711
2010-09-17,77.24627685546875,31.51702880859375,24.940000534057617,42.22310256958008,11.341849327087402,86.34983825683594,0.5136924982070923,79.28618621826172,44.35676574707031,28.845321655273438,33.33644104003906,9.12403678894043,18.48668670654297,23.528772354125977,27.388063430786133
2010-09-20,78.30220031738281,32.01520919799805,25.020000457763672,42.9621696472168,11.397217750549316,87.67017364501953,0.540455162525177,80.57490539550781,45.088356018066406,29.30780029296875,33.89936828613281,9.298897743225098,18.757463455200195,23.843116760253906,27.91492462158203
2010-09-21,78.37506866455078,31.91996955871582,25.239999771118164,42.953369140625,11.380179405212402,87.49359893798828,0.5387510061264038,80.32942199707031,44.980533599853516,29.28798484802246,33.92412185668945,9.211466789245605,18.72464370727539,23.858829498291016,27.79783058166504
2010-09-22,78.2148208618164,31.941938400268555,25.280000686645508,42.838993072509766,11.197043418884277,87.06372833251953,0.5361953377723694,79.8998794555664,44.741798400878906,29.294588088989258,33.67667007446289,9.061586380004883,18.634389877319336,23.898130416870117,27.613861083984375
2010-09-23,77.68321228027344,31.736818313598633,25.280000686645508,42.8213996887207,11.299259185791016,86.35750579833984,0.5345913171768188,79.24016571044922,44.35676574707031,29.13602066040039,33.46635055541992,8.886722564697266,18.609769821166992,23.77239227294922,27.47168731689453
2010-09-24,79.06694030761719,32.322906494140625,25.34000015258789,43.69243621826172,11.729424476623535,88.13842010498047,0.5648610591888428,80.8582534790039,45.29882049560547,29.644752502441406,34.19012451171875,9.12403678894043,18.970813751220703,24.094589233398438,28.182527542114258
2010-09-27,78.79020690917969,32.26429748535156,25.3799991607666,43.45488739013672,11.639984130859375,87.71620178222656,0.5583968758583069,80.47265625,45.10530471801758,29.585296630859375,34.06019973754883,9.024118423461914,18.979015350341797,23.913848876953125,27.998552322387695
2010-09-28,79.0596694946289,32.49873352050781,25.6200008392334,43.43727111816406,11.86571216583252,88.02326965332031,0.5597999095916748,80.99708557128906,45.360740661621094,29.783498764038086,34.30146026611328,9.04284954071045,19.003633499145508,24.110305786132812,28.21597671508789
2010-09-29,78.87757110595703,32.60862731933594,25.600000381469727,43.36690139770508,11.823121070861816,87.8697280883789,0.5552889108657837,80.6114501953125,45.28333282470703,29.889202117919922,34.66643142700195,8.97415542602539,18.962604522705078,24.023868560791016,28.015262603759766
2010-09-30,78.58623504638672,32.799102783203125,25.600000381469727,43.17332458496094,11.801825523376465,87.60873413085938,0.5477719306945801,80.4880599975586,45.182716369628906,30.034543991088867,34.67880630493164,8.961663246154785,18.888751983642578,23.960994720458984,27.94001007080078
2010-10-01,78.88481140136719,33.282630920410156,25.81999969482422,43.12053298950195,11.801825523376465,87.9771957397461,0.5460678935050964,80.76570129394531,45.38396453857422,30.503633499145508,35.14275360107422,9.055339813232422,18.896963119506836,23.960994720458984,27.97345542907715
2010-10-04,78.33866119384766,33.18006896972656,25.739999771118164,42.654232025146484,11.661277770996094,87.31705474853516,0.527124285697937,80.08698272705078,44.981449127197266,30.47720718383789,34.70354461669922,8.992889404296875,18.741060256958008,23.725242614746094,27.91492462158203
2010-10-05,79.67137145996094,33.78081130981445,26.239999771118164,43.69243621826172,11.967931747436523,89.07490539550781,0.5663651823997498,81.84547424316406,45.91807174682617,30.926477432250977,35.520103454589844,9.198976516723633,19.110301971435547,24.16532325744629,28.500322341918945
2010-10-06,79.94081115722656,33.766151428222656,26.399999618530273,43.31410217285156,11.874228477478027,89.06724548339844,0.5519315600395203,81.70663452148438,45.871620178222656,30.98592758178711,35.83559799194336,9.192731857299805,19.020048141479492,24.071016311645508,28.307968139648438
2010-10-07,79.81698608398438,33.46577453613281,26.100000381469727,43.47248840332031,11.933856964111328,88.95974731445312,0.5573442578315735,81.66036987304688,45.8097038269043,30.68861961364746,35.65619659423828,9.155261993408203,19.020048141479492,24.118162155151367,28.44176483154297
2010-10-08,80.22484588623047,33.86871337890625,26.360000610351562,43.771610260009766,12.065885543823242,89.45872497558594,0.568569540977478,82.27738952636719,46.11933517456055,31.01236343383789,36.10158157348633,9.180242538452148,19.126705169677734,24.1810359954834,28.734479904174805
2010-10-11,80.29767608642578,33.84674072265625,26.479999542236328,43.789207458496094,12.134031295776367,89.54315948486328,0.5697223544120789,82.13853454589844,46.18899917602539,30.999135971069336,36.200565338134766,9.167750358581543,19.159528732299805,24.19676399230957,28.742826461791992
2010-10-12,80.29767608642578,33.70753479003906,26.420000076293945,44.08835220336914,12.210695266723633,89.81947326660156,0.5815502405166626,82.61672973632812,46.351558685302734,30.867006301879883,36.14488983154297,9.273918151855469,19.274410247802734,24.25176429748535,28.80974006652832
